;Final_name
ASV_6155;ASV_6155_Planctomycetota_Pirellulaceae_Rubripirellula
ASV_6156;ASV_6156_Actinobacteriota_NA_NA
ASV_6157;ASV_6157_Proteobacteria_Mitochondria_NA
ASV_6158;ASV_6158_Proteobacteria_Mitochondria_NA
ASV_6159;ASV_6159_Proteobacteria_Mitochondria_NA
ASV_6160;ASV_6160_NA_NA_NA
ASV_6161;ASV_6161_Myxococcota_Eel-36e1D6_NA
ASV_6162;ASV_6162_Proteobacteria_Vibrionaceae_NA
ASV_6163;ASV_6163_NA_NA_NA
ASV_6164;ASV_6164_NA_NA_NA
ASV_6165;ASV_6165_Crenarchaeota_Nitrosopumilaceae_NA
ASV_6166;ASV_6166_NA_NA_NA
ASV_6167;ASV_6167_NA_NA_NA
ASV_6168;ASV_6168_Bacteroidota_Cryomorphaceae_Owenweeksia
ASV_6169;ASV_6169_NA_NA_NA
ASV_6170;ASV_6170_Proteobacteria_KI89A clade_NA
ASV_6171;ASV_6171_NA_NA_NA
ASV_6172;ASV_6172_Proteobacteria_Mitochondria_NA
ASV_6173;ASV_6173_NA_NA_NA
ASV_6174;ASV_6174_Cyanobacteria_NA_NA
ASV_6175;ASV_6175_Proteobacteria_Nitrosococcaceae_Cm1-21
ASV_6176;ASV_6176_NA_NA_NA
ASV_6177;ASV_6177_Bacteroidota_Rhodothermaceae_NA
ASV_6178;ASV_6178_Proteobacteria_NA_NA
ASV_6179;ASV_6179_Cyanobacteria_NA_NA
ASV_6180;ASV_6180_NA_NA_NA
ASV_6181;ASV_6181_Proteobacteria_EF100-94H03_NA
ASV_6182;ASV_6182_Bacteroidota_Saprospiraceae_NA
ASV_6183;ASV_6183_Bacteroidota_Flavobacteriaceae_Aquimarina
ASV_6184;ASV_6184_Myxococcota_NA_NA
ASV_6185;ASV_6185_Proteobacteria_Vibrionaceae_Grimontia
ASV_6186;ASV_6186_Cyanobacteria_NA_NA
ASV_6187;ASV_6187_NA_NA_NA
ASV_6188;ASV_6188_NA_NA_NA
ASV_6189;ASV_6189_Proteobacteria_Sphingomonadaceae_Erythrobacter
ASV_6190;ASV_6190_Bacteroidota_Flavobacteriaceae_Tenacibaculum
ASV_6191;ASV_6191_Proteobacteria_Pseudoalteromonadaceae_Psychrosphaera
ASV_6192;ASV_6192_Proteobacteria_Mitochondria_NA
ASV_6193;ASV_6193_Proteobacteria_Pseudomonadaceae_Pseudomonas
ASV_6194;ASV_6194_Myxococcota_BIrii41_NA
ASV_6195;ASV_6195_NA_NA_NA
ASV_6196;ASV_6196_Bacteroidota_NS7 marine group_NA
ASV_6197;ASV_6197_Proteobacteria_Woeseiaceae_Woeseia
ASV_6198;ASV_6198_Proteobacteria_Mitochondria_NA
ASV_6199;ASV_6199_Bacteroidota_NS9 marine group_NA
ASV_6200;ASV_6200_Planctomycetota_NA_NA
ASV_6201;ASV_6201_Desulfobacterota_Desulfosarcinaceae_Sva0081 sediment group
ASV_6202;ASV_6202_Desulfobacterota_NA_NA
ASV_6203;ASV_6203_Proteobacteria_Mitochondria_NA
ASV_6204;ASV_6204_Verrucomicrobiota_Puniceicoccaceae_NA
ASV_6205;ASV_6205_Desulfobacterota_NA_NA
ASV_6206;ASV_6206_Proteobacteria_Mitochondria_NA
ASV_6207;ASV_6207_Proteobacteria_Coxiellaceae_Coxiella
ASV_6208;ASV_6208_Proteobacteria_Mitochondria_NA
ASV_6209;ASV_6209_Actinobacteriota_Microtrichaceae_Sva0996 marine group
ASV_6210;ASV_6210_NA_NA_NA
ASV_6211;ASV_6211_Proteobacteria_Hyphomonadaceae_Algimonas
ASV_6212;ASV_6212_Proteobacteria_Halieaceae_Halioglobus
ASV_6213;ASV_6213_Proteobacteria_Mitochondria_NA
ASV_6214;ASV_6214_Acidobacteriota_NA_NA
ASV_6215;ASV_6215_NB1-j_NA_NA
ASV_6216;ASV_6216_NA_NA_NA
ASV_6217;ASV_6217_NA_NA_NA
ASV_6218;ASV_6218_Proteobacteria_NA_NA
ASV_6219;ASV_6219_Proteobacteria_Mitochondria_NA
ASV_6220;ASV_6220_Proteobacteria_NA_NA
ASV_6221;ASV_6221_NA_NA_NA
ASV_6222;ASV_6222_NA_NA_NA
ASV_6223;ASV_6223_Proteobacteria_Mitochondria_NA
ASV_6224;ASV_6224_NA_NA_NA
ASV_6225;ASV_6225_Proteobacteria_NA_NA
ASV_6226;ASV_6226_Cyanobacteria_NA_NA
ASV_6227;ASV_6227_Planctomycetota_Phycisphaeraceae_FS140-16B-02 marine group
ASV_6228;ASV_6228_Bacteroidota_Crocinitomicaceae_Crocinitomix
ASV_6229;ASV_6229_Proteobacteria_Mitochondria_NA
ASV_6230;ASV_6230_Cyanobacteria_NA_NA
ASV_6231;ASV_6231_Desulfobacterota_Desulfocapsaceae_Desulfotalea
ASV_6232;ASV_6232_Bdellovibrionota_Bdellovibrionaceae_OM27 clade
ASV_6233;ASV_6233_Proteobacteria_NA_NA
ASV_6234;ASV_6234_Proteobacteria_Vibrionaceae_Photobacterium
ASV_6235;ASV_6235_Proteobacteria_Mitochondria_NA
ASV_6236;ASV_6236_Proteobacteria_Kiloniellaceae_NA
ASV_6237;ASV_6237_NA_NA_NA
ASV_6238;ASV_6238_NA_NA_NA
ASV_6239;ASV_6239_NA_NA_NA
ASV_6240;ASV_6240_Acidobacteriota_Thermoanaerobaculaceae_Subgroup 10
ASV_6241;ASV_6241_Poribacteria_NA_NA
ASV_6242;ASV_6242_Bacteroidota_Bacteroidaceae_Bacteroides
ASV_6243;ASV_6243_NA_NA_NA
ASV_6244;ASV_6244_Proteobacteria_Mitochondria_NA
ASV_6245;ASV_6245_Nitrospirota_Nitrospiraceae_Nitrospira
ASV_6246;ASV_6246_Bacteroidota_NA_NA
ASV_6247;ASV_6247_Proteobacteria_NA_NA
ASV_6248;ASV_6248_Proteobacteria_Nitrosococcaceae_MSB-1D1
ASV_6249;ASV_6249_Desulfobacterota_Desulfobulbaceae_Candidatus Electrothrix
ASV_6250;ASV_6250_Proteobacteria_Unknown Family_NA
ASV_6251;ASV_6251_Proteobacteria_Mitochondria_NA
ASV_6252;ASV_6252_NA_NA_NA
ASV_6253;ASV_6253_Proteobacteria_Mitochondria_NA
ASV_6254;ASV_6254_NA_NA_NA
ASV_6255;ASV_6255_Proteobacteria_NA_NA
ASV_6256;ASV_6256_Proteobacteria_KI89A clade_NA
ASV_6257;ASV_6257_Chloroflexi_NA_NA
ASV_6258;ASV_6258_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_6259;ASV_6259_NA_NA_NA
ASV_6260;ASV_6260_Chloroflexi_Caldilineaceae_NA
ASV_6261;ASV_6261_Acidobacteriota_NA_NA
ASV_6262;ASV_6262_Proteobacteria_Kiloniellaceae_NA
ASV_6263;ASV_6263_Proteobacteria_Mitochondria_NA
ASV_6264;ASV_6264_Planctomycetota_NA_NA
ASV_6265;ASV_6265_NA_NA_NA
ASV_6266;ASV_6266_Proteobacteria_Rhizobiaceae_Pseudahrensia
ASV_6267;ASV_6267_Spirochaetota_Leptospiraceae_NA
ASV_6268;ASV_6268_Proteobacteria_Coxiellaceae_Coxiella
ASV_6269;ASV_6269_Patescibacteria_NA_NA
ASV_6270;ASV_6270_Patescibacteria_Saccharimonadaceae_TM7a
ASV_6271;ASV_6271_Proteobacteria_Hyphomicrobiaceae_NA
ASV_6272;ASV_6272_Proteobacteria_NA_NA
ASV_6273;ASV_6273_Actinobacteriota_NA_NA
ASV_6274;ASV_6274_Chloroflexi_NA_NA
ASV_6275;ASV_6275_Patescibacteria_NA_NA
ASV_6276;ASV_6276_Chloroflexi_NA_NA
ASV_6277;ASV_6277_Proteobacteria_Nitrosococcaceae_AqS1
ASV_6278;ASV_6278_PAUC34f_NA_NA
ASV_6279;ASV_6279_NA_NA_NA
ASV_6280;ASV_6280_Proteobacteria_NA_NA
ASV_6281;ASV_6281_SAR324 clade(Marine group B)_NA_NA
ASV_6282;ASV_6282_Chloroflexi_NA_NA
ASV_6283;ASV_6283_Chloroflexi_NA_NA
ASV_6284;ASV_6284_Poribacteria_NA_NA
ASV_6285;ASV_6285_Proteobacteria_NA_NA
ASV_6286;ASV_6286_Proteobacteria_Mitochondria_NA
ASV_6287;ASV_6287_Proteobacteria_Mitochondria_NA
ASV_6288;ASV_6288_Proteobacteria_Unknown Family_NA
ASV_6289;ASV_6289_Proteobacteria_NA_NA
ASV_6290;ASV_6290_Proteobacteria_Coxiellaceae_Coxiella
ASV_6291;ASV_6291_Proteobacteria_Woeseiaceae_Woeseia
ASV_6292;ASV_6292_Proteobacteria_Rickettsiaceae_NA
ASV_6293;ASV_6293_NA_NA_NA
ASV_6294;ASV_6294_Proteobacteria_Mitochondria_NA
ASV_6295;ASV_6295_Proteobacteria_AEGEAN-169 marine group_NA
ASV_6296;ASV_6296_NA_NA_NA
ASV_6297;ASV_6297_Proteobacteria_EC94_NA
ASV_6298;ASV_6298_Dadabacteria_NA_NA
ASV_6299;ASV_6299_Proteobacteria_Halieaceae_Halioglobus
ASV_6300;ASV_6300_Dadabacteria_NA_NA
ASV_6301;ASV_6301_Proteobacteria_Kiloniellaceae_Pelagibius
ASV_6302;ASV_6302_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopelagicus
ASV_6303;ASV_6303_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_6304;ASV_6304_NA_NA_NA
ASV_6305;ASV_6305_NA_NA_NA
ASV_6306;ASV_6306_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_6307;ASV_6307_Proteobacteria_Mitochondria_NA
ASV_6308;ASV_6308_NA_NA_NA
ASV_6309;ASV_6309_NA_NA_NA
ASV_6310;ASV_6310_NA_NA_NA
ASV_6311;ASV_6311_Proteobacteria_Mitochondria_NA
ASV_6312;ASV_6312_NA_NA_NA
ASV_6313;ASV_6313_NA_NA_NA
ASV_6314;ASV_6314_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_6315;ASV_6315_NA_NA_NA
ASV_6316;ASV_6316_Proteobacteria_Mitochondria_NA
ASV_6317;ASV_6317_NA_NA_NA
ASV_6318;ASV_6318_Bacteroidota_Cyclobacteriaceae_Ekhidna
ASV_6319;ASV_6319_NA_NA_NA
ASV_6320;ASV_6320_Acidobacteriota_NA_NA
ASV_6321;ASV_6321_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_6322;ASV_6322_Spirochaetota_Leptospiraceae_NA
ASV_6323;ASV_6323_Acidobacteriota_NA_NA
ASV_6324;ASV_6324_Acidobacteriota_Thermoanaerobaculaceae_Subgroup 10
ASV_6325;ASV_6325_Proteobacteria_S25-593_NA
ASV_6326;ASV_6326_Bacteroidota_Paludibacteraceae_NA
ASV_6327;ASV_6327_Chloroflexi_A4b_NA
ASV_6328;ASV_6328_Proteobacteria_NA_NA
ASV_6329;ASV_6329_Planctomycetota_NA_NA
ASV_6330;ASV_6330_Proteobacteria_Nitrincolaceae_NA
ASV_6331;ASV_6331_Proteobacteria_Oxalobacteraceae_NA
ASV_6332;ASV_6332_NB1-j_NA_NA
ASV_6333;ASV_6333_Chloroflexi_NA_NA
ASV_6334;ASV_6334_Firmicutes_Lactobacillaceae_Ligilactobacillus
ASV_6335;ASV_6335_Proteobacteria_Aquaspirillaceae_Rivicola
ASV_6336;ASV_6336_Firmicutes_Exiguobacteraceae_Exiguobacterium
ASV_6337;ASV_6337_Planctomycetota_NA_NA
ASV_6338;ASV_6338_Proteobacteria_Chromobacteriaceae_Vogesella
ASV_6339;ASV_6339_Proteobacteria_Pseudomonadaceae_NA
ASV_6340;ASV_6340_Actinobacteriota_Coriobacteriaceae_Collinsella
ASV_6341;ASV_6341_Proteobacteria_Alteromonadaceae_Rheinheimera
ASV_6342;ASV_6342_Proteobacteria_Mitochondria_NA
ASV_6343;ASV_6343_Proteobacteria_Mitochondria_NA
ASV_6344;ASV_6344_Proteobacteria_Mitochondria_NA
ASV_6345;ASV_6345_Proteobacteria_Mitochondria_NA
ASV_6346;ASV_6346_Proteobacteria_Mitochondria_NA
ASV_6347;ASV_6347_Planctomycetota_NA_NA
ASV_6348;ASV_6348_NA_NA_NA
ASV_6349;ASV_6349_Proteobacteria_Mitochondria_NA
ASV_6350;ASV_6350_Nitrospirota_Nitrospiraceae_Nitrospira
ASV_6351;ASV_6351_Marinimicrobia (SAR406 clade)_NA_NA
ASV_6352;ASV_6352_Proteobacteria_Mitochondria_NA
ASV_6353;ASV_6353_Bdellovibrionota_Oligoflexaceae_NA
ASV_6354;ASV_6354_Planctomycetota_Pirellulaceae_Blastopirellula
ASV_6355;ASV_6355_Chloroflexi_Anaerolineaceae_NA
ASV_6356;ASV_6356_Proteobacteria_Hyphomonadaceae_Algimonas
ASV_6357;ASV_6357_Planctomycetota_Pirellulaceae_Pir4 lineage
ASV_6358;ASV_6358_Proteobacteria_Kiloniellaceae_NA
ASV_6359;ASV_6359_Proteobacteria_NA_NA
ASV_6360;ASV_6360_Verrucomicrobiota_NA_NA
ASV_6361;ASV_6361_Planctomycetota_Pirellulaceae_Rhodopirellula
ASV_6362;ASV_6362_Proteobacteria_Vibrionaceae_Vibrio
ASV_6363;ASV_6363_NA_NA_NA
ASV_6364;ASV_6364_Proteobacteria_Unknown Family_NA
ASV_6365;ASV_6365_Proteobacteria_NA_NA
ASV_6366;ASV_6366_Bacteroidota_Flavobacteriaceae_Zeaxanthinibacter
ASV_6367;ASV_6367_Proteobacteria_Cellvibrionaceae_NA
ASV_6368;ASV_6368_Bacteroidota_Flavobacteriaceae_NS5 marine group
ASV_6369;ASV_6369_Proteobacteria_NA_NA
ASV_6370;ASV_6370_NA_NA_NA
ASV_6371;ASV_6371_Acidobacteriota_NA_NA
ASV_6372;ASV_6372_Chloroflexi_NA_NA
ASV_6373;ASV_6373_Chloroflexi_NA_NA
ASV_6374;ASV_6374_Poribacteria_NA_NA
ASV_6375;ASV_6375_Chloroflexi_NA_NA
ASV_6376;ASV_6376_Chloroflexi_NA_NA
ASV_6377;ASV_6377_Nitrospirota_Nitrospiraceae_Nitrospira
ASV_6378;ASV_6378_Proteobacteria_Nitrosococcaceae_FS142-36B-02
ASV_6379;ASV_6379_Dadabacteria_NA_NA
ASV_6380;ASV_6380_NA_NA_NA
ASV_6381;ASV_6381_Proteobacteria_Alcaligenaceae_Achromobacter
ASV_6382;ASV_6382_Proteobacteria_Mitochondria_NA
ASV_6383;ASV_6383_Actinobacteriota_Microtrichaceae_Sva0996 marine group
ASV_6384;ASV_6384_NA_NA_NA
ASV_6385;ASV_6385_Crenarchaeota_Nitrosopumilaceae_NA
ASV_6386;ASV_6386_Proteobacteria_Mitochondria_NA
ASV_6387;ASV_6387_Proteobacteria_Kiloniellaceae_NA
ASV_6388;ASV_6388_Planctomycetota_NA_NA
ASV_6389;ASV_6389_Planctomycetota_Pirellulaceae_Rhodopirellula
ASV_6390;ASV_6390_Proteobacteria_NA_NA
ASV_6391;ASV_6391_Crenarchaeota_Nitrosopumilaceae_NA
ASV_6392;ASV_6392_NB1-j_NA_NA
ASV_6393;ASV_6393_Proteobacteria_Mitochondria_NA
ASV_6394;ASV_6394_Crenarchaeota_Nitrosopumilaceae_NA
ASV_6395;ASV_6395_Planctomycetota_Pirellulaceae_Rubripirellula
ASV_6396;ASV_6396_Bacteroidota_Cyclobacteriaceae_Roseivirga
ASV_6397;ASV_6397_Dependentiae_NA_NA
ASV_6398;ASV_6398_Proteobacteria_Mitochondria_NA
ASV_6399;ASV_6399_Spirochaetota_Leptospiraceae_NA
ASV_6400;ASV_6400_Proteobacteria_Mitochondria_NA
ASV_6401;ASV_6401_Dadabacteria_NA_NA
ASV_6402;ASV_6402_Proteobacteria_Mitochondria_NA
ASV_6403;ASV_6403_Proteobacteria_Mitochondria_NA
ASV_6404;ASV_6404_Proteobacteria_Mitochondria_NA
ASV_6405;ASV_6405_Proteobacteria_Clade I_Clade Ib
ASV_6406;ASV_6406_NA_NA_NA
ASV_6407;ASV_6407_Proteobacteria_NA_NA
ASV_6408;ASV_6408_Proteobacteria_Mitochondria_NA
ASV_6409;ASV_6409_NA_NA_NA
ASV_6410;ASV_6410_Proteobacteria_Mitochondria_NA
ASV_6411;ASV_6411_Proteobacteria_Mitochondria_NA
ASV_6412;ASV_6412_Chloroflexi_NA_NA
ASV_6413;ASV_6413_Proteobacteria_Mitochondria_NA
ASV_6414;ASV_6414_Proteobacteria_Mitochondria_NA
ASV_6415;ASV_6415_NA_NA_NA
ASV_6416;ASV_6416_Proteobacteria_NA_NA
ASV_6417;ASV_6417_Proteobacteria_Mitochondria_NA
ASV_6418;ASV_6418_Proteobacteria_Coxiellaceae_Coxiella
ASV_6419;ASV_6419_Proteobacteria_Coxiellaceae_Coxiella
ASV_6420;ASV_6420_Verrucomicrobiota_Puniceicoccaceae_Lentimonas
ASV_6421;ASV_6421_Proteobacteria_Terasakiellaceae_Terasakiella
ASV_6422;ASV_6422_NA_NA_NA
ASV_6423;ASV_6423_NA_NA_NA
ASV_6424;ASV_6424_NA_NA_NA
ASV_6425;ASV_6425_NA_NA_NA
ASV_6426;ASV_6426_NA_NA_NA
ASV_6427;ASV_6427_NA_NA_NA
ASV_6428;ASV_6428_NA_NA_NA
ASV_6429;ASV_6429_Proteobacteria_Mitochondria_NA
ASV_6430;ASV_6430_NA_NA_NA
ASV_6431;ASV_6431_Acidobacteriota_NA_NA
ASV_6432;ASV_6432_Abditibacteriota_Abditibacteriaceae_Abditibacterium
ASV_6433;ASV_6433_Proteobacteria_SAR116 clade_Candidatus Puniceispirillum
ASV_6434;ASV_6434_Marinimicrobia (SAR406 clade)_NA_NA
ASV_6435;ASV_6435_Proteobacteria_Clade I_Clade Ib
ASV_6436;ASV_6436_Thermoplasmatota_NA_NA
ASV_6437;ASV_6437_Thermoplasmatota_NA_NA
ASV_6438;ASV_6438_Acidobacteriota_NA_NA
ASV_6439;ASV_6439_Bacteroidota_Flavobacteriaceae_Aurantivirga
ASV_6440;ASV_6440_Proteobacteria_S25-593_NA
ASV_6441;ASV_6441_Bacteroidota_Amoebophilaceae_NA
ASV_6442;ASV_6442_Crenarchaeota_Nitrosopumilaceae_NA
ASV_6443;ASV_6443_Proteobacteria_Mitochondria_NA
ASV_6444;ASV_6444_NA_NA_NA
ASV_6445;ASV_6445_NA_NA_NA
ASV_6446;ASV_6446_Proteobacteria_NA_NA
ASV_6447;ASV_6447_Proteobacteria_Unknown Family_NA
ASV_6448;ASV_6448_Deinococcota_Trueperaceae_Truepera
ASV_6449;ASV_6449_Proteobacteria_Mitochondria_NA
ASV_6450;ASV_6450_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_6451;ASV_6451_NA_NA_NA
ASV_6452;ASV_6452_Proteobacteria_Mitochondria_NA
ASV_6453;ASV_6453_NB1-j_NA_NA
ASV_6454;ASV_6454_Marinimicrobia (SAR406 clade)_NA_NA
ASV_6455;ASV_6455_Chloroflexi_NA_NA
ASV_6456;ASV_6456_Proteobacteria_Mitochondria_NA
ASV_6457;ASV_6457_Chloroflexi_NA_NA
ASV_6458;ASV_6458_Acidobacteriota_Thermoanaerobaculaceae_Subgroup 10
ASV_6459;ASV_6459_NA_NA_NA
ASV_6460;ASV_6460_Proteobacteria_Woeseiaceae_Woeseia
ASV_6461;ASV_6461_Proteobacteria_Mitochondria_NA
ASV_6462;ASV_6462_Acidobacteriota_Thermoanaerobaculaceae_Subgroup 10
ASV_6463;ASV_6463_Proteobacteria_NA_NA
ASV_6464;ASV_6464_Proteobacteria_Kiloniellaceae_NA
ASV_6465;ASV_6465_Planctomycetota_NA_NA
ASV_6466;ASV_6466_Marinimicrobia (SAR406 clade)_NA_NA
ASV_6467;ASV_6467_Marinimicrobia (SAR406 clade)_NA_NA
ASV_6468;ASV_6468_Proteobacteria_NA_NA
ASV_6469;ASV_6469_Proteobacteria_Mitochondria_NA
ASV_6470;ASV_6470_Planctomycetota_NA_NA
ASV_6471;ASV_6471_Proteobacteria_Mitochondria_NA
ASV_6472;ASV_6472_NA_NA_NA
ASV_6473;ASV_6473_NA_NA_NA
ASV_6474;ASV_6474_Proteobacteria_Mitochondria_NA
ASV_6475;ASV_6475_NA_NA_NA
ASV_6476;ASV_6476_NA_NA_NA
ASV_6477;ASV_6477_NA_NA_NA
ASV_6478;ASV_6478_NA_NA_NA
ASV_6479;ASV_6479_NA_NA_NA
ASV_6480;ASV_6480_Proteobacteria_Mitochondria_NA
ASV_6481;ASV_6481_Entotheonellaeota_Entotheonellaceae_NA
ASV_6482;ASV_6482_Planctomycetota_NA_NA
ASV_6483;ASV_6483_Proteobacteria_Mitochondria_NA
ASV_6484;ASV_6484_Proteobacteria_Methyloligellaceae_NA
ASV_6485;ASV_6485_NA_NA_NA
ASV_6486;ASV_6486_Proteobacteria_Kiloniellaceae_NA
ASV_6487;ASV_6487_Bacteroidota_Flavobacteriaceae_Ascidiimonas
ASV_6488;ASV_6488_Proteobacteria_NA_NA
ASV_6489;ASV_6489_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_6490;ASV_6490_Proteobacteria_Saccharospirillaceae_Oceanobacter
ASV_6491;ASV_6491_NA_NA_NA
ASV_6492;ASV_6492_Proteobacteria_Thioglobaceae_IheB2-31
ASV_6493;ASV_6493_Bacteroidota_Flavobacteriaceae_Kordia
ASV_6494;ASV_6494_Proteobacteria_Arenicellaceae_HTCC5015
ASV_6495;ASV_6495_Proteobacteria_Shewanellaceae_Ferrimonas
ASV_6496;ASV_6496_Proteobacteria_Pseudoalteromonadaceae_Psychrosphaera
ASV_6497;ASV_6497_NA_NA_NA
ASV_6498;ASV_6498_Proteobacteria_Pseudomonadaceae_Pseudomonas
ASV_6499;ASV_6499_NA_NA_NA
ASV_6500;ASV_6500_NB1-j_NA_NA
ASV_6501;ASV_6501_Bacteroidota_NS9 marine group_NA
ASV_6502;ASV_6502_Proteobacteria_Mitochondria_NA
ASV_6503;ASV_6503_Proteobacteria_Nitrosococcaceae_NA
ASV_6504;ASV_6504_NB1-j_NA_NA
ASV_6505;ASV_6505_Proteobacteria_Rhizobiaceae_Pseudahrensia
ASV_6506;ASV_6506_Bdellovibrionota_Bdellovibrionaceae_OM27 clade
ASV_6507;ASV_6507_Proteobacteria_Mitochondria_NA
ASV_6508;ASV_6508_Bacteroidota_NS9 marine group_NA
ASV_6509;ASV_6509_Bacteroidota_Crocinitomicaceae_Crocinitomix
ASV_6510;ASV_6510_Verrucomicrobiota_Puniceicoccaceae_MB11C04 marine group
ASV_6511;ASV_6511_Bacteroidota_Cyclobacteriaceae_NA
ASV_6512;ASV_6512_Proteobacteria_NA_NA
ASV_6513;ASV_6513_Bdellovibrionota_Oligoflexaceae_NA
ASV_6514;ASV_6514_Bacteroidota_Cyclobacteriaceae_NA
ASV_6515;ASV_6515_Nitrospirota_Nitrospiraceae_Nitrospira
ASV_6516;ASV_6516_Nitrospinota_Nitrospinaceae_Nitrospina
ASV_6517;ASV_6517_Acidobacteriota_Acanthopleuribacteraceae_Acanthopleuribacter
ASV_6518;ASV_6518_Proteobacteria_NA_NA
ASV_6519;ASV_6519_Bacteroidota_NS9 marine group_NA
ASV_6520;ASV_6520_Proteobacteria_Mitochondria_NA
ASV_6521;ASV_6521_Proteobacteria_Vibrionaceae_Vibrio
ASV_6522;ASV_6522_Bacteroidota_Saprospiraceae_NA
ASV_6523;ASV_6523_Proteobacteria_Mitochondria_NA
ASV_6524;ASV_6524_Proteobacteria_Mitochondria_NA
ASV_6525;ASV_6525_Bacteroidota_NS9 marine group_NA
ASV_6526;ASV_6526_Bacteroidota_Cyclobacteriaceae_NA
ASV_6527;ASV_6527_Bacteroidota_Cryomorphaceae_Vicingus
ASV_6528;ASV_6528_Proteobacteria_Mitochondria_NA
ASV_6529;ASV_6529_Proteobacteria_Pseudoalteromonadaceae_Pseudoalteromonas
ASV_6530;ASV_6530_Bacteroidota_Flavobacteriaceae_NA
ASV_6531;ASV_6531_Proteobacteria_NA_NA
ASV_6532;ASV_6532_Bacteroidota_Flavobacteriaceae_Zeaxanthinibacter
ASV_6533;ASV_6533_Nitrospirota_Nitrospiraceae_Nitrospira
ASV_6534;ASV_6534_Proteobacteria_Mitochondria_NA
ASV_6535;ASV_6535_Proteobacteria_Mitochondria_NA
ASV_6536;ASV_6536_Firmicutes_Mycoplasmataceae_Candidatus Bacilloplasma
ASV_6537;ASV_6537_Proteobacteria_NA_NA
ASV_6538;ASV_6538_Acidobacteriota_NA_NA
ASV_6539;ASV_6539_Planctomycetota_NA_NA
ASV_6540;ASV_6540_Planctomycetota_NA_NA
ASV_6541;ASV_6541_Firmicutes_Lachnospiraceae_Epulopiscium
ASV_6542;ASV_6542_Proteobacteria_Mitochondria_NA
ASV_6543;ASV_6543_Myxococcota_Nannocystaceae_NA
ASV_6544;ASV_6544_NA_NA_NA
ASV_6545;ASV_6545_Planctomycetota_NA_NA
ASV_6546;ASV_6546_Crenarchaeota_Nitrosopumilaceae_NA
ASV_6547;ASV_6547_NA_NA_NA
ASV_6548;ASV_6548_Bacteroidota_Amoebophilaceae_NA
ASV_6549;ASV_6549_NA_NA_NA
ASV_6550;ASV_6550_NA_NA_NA
ASV_6551;ASV_6551_NA_NA_NA
ASV_6552;ASV_6552_NA_NA_NA
ASV_6553;ASV_6553_NA_NA_NA
ASV_6554;ASV_6554_NA_NA_NA
ASV_6555;ASV_6555_NA_NA_NA
ASV_6556;ASV_6556_NA_NA_NA
ASV_6557;ASV_6557_NA_NA_NA
ASV_6558;ASV_6558_Spirochaetota_Leptospiraceae_Turneriella
ASV_6559;ASV_6559_Proteobacteria_Mitochondria_NA
ASV_6560;ASV_6560_NA_NA_NA
ASV_6561;ASV_6561_Proteobacteria_NA_NA
ASV_6562;ASV_6562_Verrucomicrobiota_Arctic95B-14_NA
ASV_6563;ASV_6563_Proteobacteria_Mitochondria_NA
ASV_6564;ASV_6564_Bacteroidota_Cyclobacteriaceae_Reichenbachiella
ASV_6565;ASV_6565_Chloroflexi_NA_NA
ASV_6566;ASV_6566_Verrucomicrobiota_NA_NA
ASV_6567;ASV_6567_NA_NA_NA
ASV_6568;ASV_6568_Cyanobacteria_NA_NA
ASV_6569;ASV_6569_Marinimicrobia (SAR406 clade)_NA_NA
ASV_6570;ASV_6570_NA_NA_NA
ASV_6571;ASV_6571_Bacteroidota_Balneolaceae_Balneola
ASV_6572;ASV_6572_Proteobacteria_Mitochondria_NA
ASV_6573;ASV_6573_Planctomycetota_Gimesiaceae_NA
ASV_6574;ASV_6574_Proteobacteria_Mitochondria_NA
ASV_6575;ASV_6575_Proteobacteria_Mitochondria_NA
ASV_6576;ASV_6576_NA_NA_NA
ASV_6577;ASV_6577_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_6578;ASV_6578_NA_NA_NA
ASV_6579;ASV_6579_Bdellovibrionota_Bacteriovoracaceae_Halobacteriovorax
ASV_6580;ASV_6580_Proteobacteria_Mitochondria_NA
ASV_6581;ASV_6581_NA_NA_NA
ASV_6582;ASV_6582_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_6583;ASV_6583_Bacteroidota_Cyclobacteriaceae_NA
ASV_6584;ASV_6584_Chloroflexi_NA_NA
ASV_6585;ASV_6585_Proteobacteria_NA_NA
ASV_6586;ASV_6586_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_6587;ASV_6587_Planctomycetota_Pirellulaceae_NA
ASV_6588;ASV_6588_NA_NA_NA
ASV_6589;ASV_6589_Crenarchaeota_Nitrosopumilaceae_Cenarchaeum
ASV_6590;ASV_6590_Cyanobacteria_NA_NA
ASV_6591;ASV_6591_NA_NA_NA
ASV_6592;ASV_6592_Patescibacteria_NA_NA
ASV_6593;ASV_6593_NA_NA_NA
